base_course,other_course,overall
ENGR370,FACS351,0.11806821821950339
ENGR370,SPAN310,0.11681662919004386
ENGR370,FACS320,0.11287777371247412
ENGR370,EXSC310,0.11235855325245729
ENGR381,ENGI371,0.06315606450326487
ENGR381,GEOG373,0.057789785655304016
ENGR381,ENGI307,0.05489249053651667
ENGR381,CMUS362,0.05375907005666222
ENGR381,CSCN322,0.05035497980732591
ENGR381,SCOM330,0.04972696202431568
ENGR381,ARTS371,0.049077624559599006
ENGR381,FACS304,0.049023369297843775
ENGR381,PLST315,0.047764493936050964
ENGR381,CINE374,0.0473321401674258
ENGR381,SCOM355,0.047261162273399666
ENGR381,ENGV390,0.0461642817599366
ENGR381,CINE351,0.04580827516873416
ENGR381,BUSI333,0.04543978781370215
ENGR381,CLCM350,0.045391439580940385
ENGR381,BUSI334,0.04494777653830885
ENGR381,CSCN321,0.04450834253076457
ENGR381,ENGE341,0.044283208924192824
ENGR381,CINE354,0.044247827476827484
ENGR381,GEOG374,0.04415526278266241
ENGR381,ENGM350,0.043896177134650716
ENGR381,INFO320,0.043724742431594486
ENGR381,ARTS352,0.0433855583767073
ENGR381,ENGI350,0.043374387802770066
ENGR381,ENGE312,0.04315890495106097
ENGR385,ENGV390,0.15596778408394912
ENGR385,ENGM350,0.1357498880092792
ENGR385,ENGR313,0.12770373800590157
ENGR385,ENGR315,0.12175103472111845
ENGR385,ENGR330,0.11780045612389249
ENGR385,ENGC361,0.11358162183608875
ENGR385,ENGM310,0.11029838551881731
ENGR385,ENGR360,0.09354327836018998
ENGR385,ENGM375,0.05404146649745127
ENGR385,ENGI310,0.050598027253476216
ENGR385,EMER330,0.04313043818047826
ENGR385,FIRE320,0.04154297853902169
ENGR385,ENGE351,0.041296671277722435
ENGR385,CSIS355,0.04062326915550064
ENGR385,ENGL333,0.03756405834582743
ENGR385,BUSI333,0.03747413337717127
ENGR385,TESL333,0.03709138178133537
ENGR385,BUSI334,0.03640230801876165
ENGR385,PSYC354,0.03523546801262446
ENGR385,ENGI350,0.035105203872458995
ENGR385,HMGT305,0.03485442968329834
ENGR385,THEO320,0.03390430470814749
ENGR385,EMER395,0.033673524767409826
ENGR385,BUSI320,0.03353618841676758
ENGR385,ENGE331,0.03322241990559259
ENGR405,ENGC401,0.12695799725671295
ENGR405,ENGM445,0.1232035775054592
ENGR405,ENGM415,0.11387383509622306
ENGR405,HVAC401,0.06678499104839095
ENGR405,MUSC402,0.06399856447413849
ENGR405,MATH410,0.0628081282051445
ENGR405,ENGE431,0.06179070610296173
ENGR405,FIRE400,0.0579937550775879
ENGR405,WELD401,0.05770386690542438
ENGR405,CJUS450,0.05364168833304447
ENGR405,PLMB401,0.047785210665896784
ENGR405,CSIS471,0.04218824898831848
ENGR405,CSIS443,0.041148908493002456
ENGR405,CHEM462,0.04087246151087868
ENGR405,MATH402,0.038408193588226607
ENGR405,CHEM466,0.03828029295978912
ENGR405,CSCN471,0.03796942408948664
ENGR405,CSCN485,0.037669134253587304
ENGR405,CSIS485,0.037669134253587304
ENGR405,INFO410,0.0364064953706387
ENGR405,GOVT494,0.034682688129513875
ENGR405,ARTS424,0.03353486595096308
ENGR405,CSIS483,0.03291414412953697
ENGR405,CHEM465,0.032769674085036865
ENGR405,AVIA435,0.032176326477925406
ENGR481,ENGR482,0.19897251818189937
ENGR481,BUSI416,0.09361374400453884
ENGR481,BUSI408,0.08530236275177033
ENGR481,ENGI461,0.08173493249826722
ENGR481,ENGI462,0.08173493249826722
ENGR481,ENGV425,0.07521016331085245
ENGR481,ENGV492,0.06636553871097906
ENGR481,CMUS496,0.06118407214649369
ENGR481,CINE452,0.060404810993036864
ENGR481,SCOM490,0.05978831277327128
ENGR481,BUSI415,0.0551328640197013
ENGR481,CINE454,0.05292191191623431
ENGR481,CSCN481,0.05171165932199328
ENGR481,CSCN482,0.05171165932199328
ENGR481,WRIT417,0.05109654792898361
ENGR481,CINE455,0.050848719962849245
ENGR481,HIEU485,0.05076642182090571
ENGR481,DIGI485,0.05006956543627516
ENGR481,HLTH495,0.04928629928738068
ENGR481,BUSI414,0.04858862585369529
ENGR481,CLCM489,0.04762300345688848
ENGR481,ENGV410,0.047297895516347235
ENGR481,PLST450,0.047244860052525824
ENGR481,CINE474,0.04670247517057227
ENGR481,CLED489,0.04651305787770091
ENGR482,ENGR481,0.19897251818189937
ENGR482,BUSI416,0.09361374400453884
ENGR482,BUSI408,0.08234951530638575
ENGR482,ENGI461,0.07805208467958728
ENGR482,ENGI462,0.07805208467958728
ENGR482,ENGV425,0.07238670111427353
ENGR482,CMUS496,0.06685418729182513
ENGR482,CINE452,0.060404810993036864
ENGR482,SCOM490,0.05978831277327128
ENGR482,ENGV492,0.0576712707612386
ENGR482,BUSI415,0.0551328640197013
ENGR482,CINE454,0.05292191191623431
ENGR482,CINE455,0.050848719962849245
ENGR482,CSCN481,0.05080309087725956
ENGR482,CSCN482,0.05080309087725956
ENGR482,CLCM489,0.050772707398632044
ENGR482,HIEU485,0.05076642182090571
ENGR482,DIGI485,0.05006956543627516
ENGR482,CLED489,0.04966276181944447
ENGR482,BUSI414,0.04858862585369529
ENGR482,ENGV410,0.047297895516347235
ENGR482,PLST450,0.047244860052525824
ENGR482,ARTS424,0.045786784244303866
ENGR482,ENGE411,0.045721403841128966
ENGR482,PSYC498,0.045221573125864556
ENGR500,ENGR590,0.41131561643158393
ENGR500,RSCH501,0.12393443718690472
ENGR500,ENGR597,0.11334116143864457
ENGR500,SMGT520,0.10408646692051199
ENGR500,ENGL515,0.10346617066035971
ENGR500,HIST501,0.0907974172504696
ENGR500,ENGL512,0.0883523802559023
ENGR500,WRSP520,0.08111683915564336
ENGR500,NURS500,0.08082631506693913
ENGR500,COMS520,0.07954190607852986
ENGR500,CLCM530,0.07835967395909076
ENGR500,CJUS500,0.0753755069252547
ENGR500,COMS550,0.07528390408769955
ENGR500,GEOG501,0.0751729195075474
ENGR500,HIWD555,0.07313216474723956
ENGR500,WRIT501,0.0717189183288332
ENGR500,EDUC518,0.0685163687945835
ENGR500,PPOL505,0.06834370184544547
ENGR500,AVIA525,0.06791974833338507
ENGR500,ENGL503,0.06777820877910946
ENGR500,CHHI510,0.06718788213852697
ENGR500,BUSI508,0.06681832397873264
ENGR500,BUSI528,0.06662868509076213
ENGR500,LAW582,0.06652999721625635
ENGR500,COMS558,0.06321118677821827
ENGR504,EDGT585,0.19688983737499435
ENGR504,ARTS512,0.18502166928086655
ENGR504,ENGR541,0.18229519405957656
ENGR504,COSC513,0.178325824213707
ENGR504,ARTS557,0.1748246663860354
ENGR504,ENGR595,0.1628097824925942
ENGR504,MSPS541,0.15402639034494348
ENGR504,ENGL595,0.14682936567696817
ENGR504,COSC500,0.14498506437211817
ENGR504,COMS550,0.14352602987186697
ENGR504,LAW532,0.11931189367354089
ENGR504,MSPS520,0.10527397360572446
ENGR504,RSCH501,0.09447806090517688
ENGR504,LAW585,0.08210111799626481
ENGR504,CEFS500,0.07975295134159123
ENGR504,COSC521,0.07205344547136219
ENGR504,EDSP521,0.06993016868034099
ENGR504,EDSP524,0.06600468214791466
ENGR504,STCO526,0.06473079996532823
ENGR504,BIOM513,0.06417498221877954
ENGR504,BIOM524,0.06417498221877954
ENGR504,ENGL512,0.06351396829225317
ENGR504,MSCI512,0.06088239499919036
ENGR504,EDUC544,0.05996335413302981
ENGR504,AVIA542,0.057386784188396246
ENGR505,ATTR505,0.06324648906429481
ENGR505,PSYC515,0.05612453075917467
ENGR505,BMIS530,0.0457089898237142
ENGR505,ARTS525,0.0446249172101781
ENGR505,STCO550,0.04415180610269292
ENGR505,MISC530,0.04172470849548042
ENGR505,CSIS505,0.04012121213380366
ENGR505,GEOG502,0.038641159240914436
ENGR505,ENGR597,0.03602580264624153
ENGR505,ETHM521,0.03492885268981906
ENGR505,ENGR504,0.03417210718675501
ENGR505,HIST509,0.03347058956100831
ENGR505,PSYC545,0.03126466282224864
ENGR505,ARTS510,0.03124937079806687
ENGR505,PSYC510,0.031183530865081115
ENGR505,COMS542,0.030281070088250053
ENGR505,JURI565,0.02998428993287277
ENGR505,ENGR517,0.02982447606164402
ENGR505,CSCI561,0.02962273101547913
ENGR505,CSIS525,0.029342043059992665
ENGR505,LAW535,0.02913778254177242
ENGR505,EDLC571,0.028976917686345395
ENGR505,LAW512,0.02895210183853017
ENGR505,PSYC525,0.028100083137719868
ENGR505,ARTS573,0.028088448312302138
ENGR517,ENGR521,0.051596511198760873
ENGR517,ENGR597,0.04636472836857726
ENGR517,MSPS541,0.04456931290976692
ENGR517,CLCM530,0.0419620168719845
ENGR517,MATH500,0.04106790267838102
ENGR517,EXSC541,0.03545275074523349
ENGR517,ETHM500,0.03286588029284164
ENGR517,ENGR504,0.032257756287178384
ENGR517,JURI565,0.031236939665629567
ENGR517,MISC530,0.03089912829288811
ENGR517,ENGR505,0.02982447606164402
ENGR517,LAW535,0.029490558154525746
ENGR517,WRSP540,0.029038611345004628
ENGR517,EDUC543,0.028344946120919638
ENGR517,STCO550,0.028171808490950547
ENGR517,LAW575,0.027938011376780016
ENGR517,ENGR541,0.026780249387776928
ENGR517,ARTS525,0.025717224993681984
ENGR517,GEOG502,0.025226022487763546
ENGR517,GEOG501,0.025182853485569492
ENGR517,MSCI520,0.025177210123190703
ENGR517,MSCI522,0.025177210123190703
ENGR517,WRSP530,0.02515979426526031
ENGR517,ARTS571,0.025148057941386408
ENGR517,EDUC500,0.02498101229922354
ENGR520,LAW512,0.060484335173152326
ENGR520,JURI560,0.0601485278326846
ENGR520,JURI570,0.05837378244167961
ENGR520,JURI550,0.05715963555336763
ENGR520,ACCT511,0.054183753320697324
ENGR520,JURI530,0.05405889124633964
ENGR520,JURI555,0.05262657467936271
ENGR520,LAW516,0.050953941222965635
ENGR520,LAW506,0.049523914555194004
ENGR520,JURI535,0.049419200188912764
ENGR520,LAW561,0.04930057642402151
ENGR520,CJUS536,0.04621037889602504
ENGR520,LAW505,0.04573109787525419
ENGR520,HLSC520,0.04561945473498008
ENGR520,LAW515,0.0454014107152759
ENGR520,BMIS570,0.044973424467859596
ENGR520,SMGT505,0.04435797450852644
ENGR520,JURI510,0.04387437038222369
ENGR520,LAW511,0.042680905389487926
ENGR520,JURI580,0.04263085471584878
ENGR520,JURI540,0.0424217042767179
ENGR520,NSEC502,0.042293091751193404
ENGR520,LAW531,0.04222450423323326
ENGR520,STCO550,0.04205446748943403
ENGR520,JURI525,0.03963075344934365
ENGR521,HLSC500,0.06628070481808147
ENGR521,ENGR597,0.05963575822532295
ENGR521,HLSC530,0.05494086341352038
ENGR521,NSEC506,0.05386650116969311
ENGR521,ENGR517,0.051596511198760873
ENGR521,NSEC503,0.04823037991681492
ENGR521,HLSC520,0.0475492166202438
ENGR521,JURI555,0.0472853609665822
ENGR521,HLSC510,0.045866364751388077
ENGR521,EXSC541,0.04363853188955886
ENGR521,JURI565,0.041878443617053354
ENGR521,COMS522,0.03936673930266074
ENGR521,ENGR541,0.03875257448302841
ENGR521,MISC530,0.03824065618509036
ENGR521,CSCI501,0.03728100175195589
ENGR521,RSCH501,0.03708889720075185
ENGR521,ARTS596,0.03566333518097317
ENGR521,LAW512,0.03449349287708005
ENGR521,EXSC540,0.03396572926450116
ENGR521,MISC502,0.033126932999996875
ENGR521,LAW535,0.032888269229825386
ENGR521,CLCM501,0.03286502329683336
ENGR521,BUSI528,0.03158216916835151
ENGR521,NSEC504,0.03060454799190084
ENGR521,BUSI532,0.029986712500867957
ENGR525,STCO534,0.12831958992655926
ENGR525,COMS534,0.1201741364350861
ENGR525,STCO532,0.11996902507091703
ENGR525,GOVT502,0.11730022496810313
ENGR525,MISC520,0.10007303142995543
ENGR525,SPAN505,0.09534199475144
ENGR525,LAW511,0.0923250685584043
ENGR525,STCO546,0.09076009779117246
ENGR525,ARTS566,0.08105218349781888
ENGR525,GOVT504,0.07689584109537158
ENGR525,JURI520,0.07451449957533791
ENGR525,CJUS535,0.072549063442605
ENGR525,COMS532,0.07198141504255023
ENGR525,LAW501,0.06560800569997007
ENGR525,COMS546,0.06406628815809283
ENGR525,ARTS540,0.05971749761836277
ENGR525,ARTS580,0.05971749761836277
ENGR525,ARTS578,0.05787064363504945
ENGR525,BMIS510,0.05702087961891819
ENGR525,MSPS505,0.049469759638089264
ENGR525,CLCM520,0.04921983161743386
ENGR525,LAW585,0.046935056703870846
ENGR525,COSC513,0.046104739545535935
ENGR525,EDGT520,0.045360921162651446
ENGR525,EDGT560,0.045360921162651446
ENGR541,ARTS512,0.2150029353604727
ENGR541,ARTS557,0.21146402342056195
ENGR541,EDGT585,0.19194596668558814
ENGR541,ENGR504,0.18229519405957656
ENGR541,COSC500,0.1801608772152342
ENGR541,MSPS541,0.17420373153471885
ENGR541,COSC513,0.16878372294747657
ENGR541,ENGR595,0.16253558347614916
ENGR541,MSPS520,0.15791449437936633
ENGR541,ENGL595,0.15210715510119
ENGR541,LAW532,0.14806061075505575
ENGR541,BIOM513,0.1385354666031798
ENGR541,BIOM524,0.1385354666031798
ENGR541,COMS550,0.13039619408096298
ENGR541,MSCI512,0.12635519214354485
ENGR541,LAW585,0.10327369137540296
ENGR541,CEFS500,0.09182203417851975
ENGR541,BMAL500,0.08629994003493734
ENGR541,COSC521,0.07038640011191344
ENGR541,STCO526,0.06924984858720654
ENGR541,EDSP524,0.06564678497306108
ENGR541,HLSC500,0.06041824675223803
ENGR541,JURI550,0.060146370738465474
ENGR541,NSEC506,0.06010977898177088
ENGR541,EXSC541,0.058688847731356936
ENGR590,ENGR500,0.41131561643158393
ENGR590,RSCH501,0.12393443718690472
ENGR590,ENGR597,0.11334116143864457
ENGR590,SMGT520,0.10408646692051199
ENGR590,ENGL515,0.10346617066035971
ENGR590,HIST501,0.0907974172504696
ENGR590,ENGL512,0.0883523802559023
ENGR590,WRSP520,0.08111683915564336
ENGR590,NURS500,0.08082631506693913
ENGR590,COMS520,0.07954190607852986
ENGR590,CLCM530,0.07835967395909076
ENGR590,CJUS500,0.0753755069252547
ENGR590,COMS550,0.07528390408769955
ENGR590,GEOG501,0.0751729195075474
ENGR590,HIWD555,0.07313216474723956
ENGR590,WRIT501,0.0717189183288332
ENGR590,EDUC518,0.0685163687945835
ENGR590,PPOL505,0.06834370184544547
ENGR590,AVIA525,0.06791974833338507
ENGR590,ENGL503,0.06777820877910946
ENGR590,CHHI510,0.06718788213852697
ENGR590,BUSI508,0.06681832397873264
ENGR590,BUSI528,0.06662868509076213
ENGR590,LAW582,0.06652999721625635
ENGR590,COMS558,0.06321118677821827
ENGR595,EDGT585,0.19927592399465474
ENGR595,ARTS557,0.1835046974862996
ENGR595,COSC513,0.18178269308892941
ENGR595,ARTS512,0.1794646248311004
ENGR595,ENGL595,0.17180322574345885
ENGR595,ENGR504,0.1628097824925942
ENGR595,ENGR541,0.16253558347614916
ENGR595,MSPS541,0.14181949367462854
ENGR595,COSC500,0.14095390071800207
ENGR595,LAW532,0.13000162782742142
ENGR595,MSPS520,0.1263132421114338
ENGR595,HIST501,0.10496150852606187
ENGR595,PPOL505,0.10004473637120068
ENGR595,RSCH501,0.09596967788618384
ENGR595,LAW585,0.09029173584552817
ENGR595,EXSC525,0.08926015386119768
ENGR595,PSYC525,0.08835059148396925
ENGR595,MUSC531,0.08725865530449516
ENGR595,LAW572,0.0821553996758515
ENGR595,GEOG501,0.0806779349708617
ENGR595,STCO526,0.08014830075295115
ENGR595,CEFS515,0.0787294131334529
ENGR595,COUC515,0.07872941313345287
ENGR595,BIOM513,0.07659566390095206
ENGR595,BIOM524,0.07659566390095206
ENGR596,HIST501,0.06506097153855939
ENGR596,RSCH501,0.06153659368179877
ENGR596,GEOG501,0.05293380057998413
ENGR596,RTCH500,0.05213591367244215
ENGR596,PPOL505,0.05053715644611514
ENGR596,AVIA525,0.049427789539841775
ENGR596,NURS500,0.049085450853212975
ENGR596,PSYC525,0.04557778884415833
ENGR596,MUSC525,0.04418207015863476
ENGR596,WMUS525,0.04418207015863476
ENGR596,CEFS515,0.04325249464497955
ENGR596,COUC515,0.04325249464497954
ENGR596,ETHM531,0.0418610347799062
ENGR596,MUSC531,0.04046990428368109
ENGR596,EDUC518,0.040460363108378854
ENGR596,MSPS570,0.040436304811414234
ENGR596,ENGL529,0.03993567880020519
ENGR596,WRIT500,0.03575516750871309
ENGR596,WRIT501,0.03250201975074199
ENGR596,RASP500,0.03240035775913739
ENGR596,EDGT585,0.0311008717582527
ENGR596,HIEU566,0.031079193290594855
ENGR596,SMGT520,0.030405875308390277
ENGR596,MISC550,0.030262801975029945
ENGR596,BIOM513,0.029471052532910897
ENGR597,ENGR500,0.11334116143864457
ENGR597,ENGR590,0.11334116143864457
ENGR597,JURI565,0.07366732253884108
ENGR597,STCO550,0.0736098683170375
ENGR597,MISC530,0.06237174553886292
ENGR597,LAW535,0.0617610049112878
ENGR597,LAW512,0.060694188569892026
ENGR597,ENGR521,0.05963575822532295
ENGR597,HSCO511,0.0566666210611171
ENGR597,EXSC541,0.05396288425373475
ENGR597,JURI510,0.05381154953475488
ENGR597,MISC503,0.051010484997741565
ENGR597,ENGR541,0.04786742621756461
ENGR597,HIST509,0.047819259942676905
ENGR597,MGMT527,0.04698050242362504
ENGR597,GEOG502,0.046463325991382726
ENGR597,ENGR517,0.04636472836857726
ENGR597,COMS542,0.04581723484874156
ENGR597,LAW565,0.04577865572136049
ENGR597,PPOL505,0.04438378311899961
ENGR597,CLCM520,0.043658527619034104
ENGR597,GEOG501,0.042837922939074013
ENGR597,SMGT505,0.04280420505050725
ENGR597,RSCH501,0.04234790479526904
ENGR597,JURI555,0.04170928038918844
ENGR631,ENGR635,0.22151804742969705
ENGR631,ENGR637,0.2141557100185012
ENGR631,ENGR639,0.20835351343352468
ENGR631,THEO641,0.20031104474327457
ENGR631,EDGT692,0.1880025789967036
ENGR631,SOWK644,0.17315881848812126
ENGR631,NGRK695,0.16401269674855334
ENGR631,RSCH615,0.16361891990913072
ENGR631,HLSC689,0.1574964654979036
ENGR631,THEO695,0.1498795969636303
ENGR631,PPOG600,0.1477823289014519
ENGR631,EXSC699,0.14603242825294316
ENGR631,THEO654,0.13707383116132502
ENGR631,ATTR680,0.13183074897751462
ENGR631,COSC691,0.12465328126427686
ENGR631,MSPS689,0.11382044155742148
ENGR631,BIOM613,0.0962844930090021
ENGR631,TESL603,0.06713578968458177
ENGR631,EDUC601,0.06524235816605632
ENGR631,TESL699,0.06466722896505234
ENGR631,EDUC621,0.058572448079724324
ENGR631,MILT675,0.05452871572653419
ENGR631,MUSC697,0.054173213690744335
ENGR631,CRIS607,0.0518091304268882
ENGR631,TESL601,0.05065898038849754
ENGR635,ENGR639,0.23375827376492664
ENGR635,ENGR637,0.22997599734566943
ENGR635,ENGR631,0.22151804742969705
ENGR635,RSCH615,0.19133205496006694
ENGR635,EDGT692,0.1831286134315795
ENGR635,SOWK644,0.17771117250465635
ENGR635,THEO641,0.17504167224086625
ENGR635,THEO654,0.168697204527611
ENGR635,NGRK695,0.16486842701035698
ENGR635,HLSC689,0.16388955400357136
ENGR635,PPOG600,0.16344221966800573
ENGR635,THEO695,0.14847003158689556
ENGR635,EXSC699,0.13953738482549388
ENGR635,COSC691,0.13151982183241945
ENGR635,ATTR680,0.1261686567632382
ENGR635,BIOM613,0.12227167371645783
ENGR635,MSPS689,0.11078977688490003
ENGR635,TESL601,0.08786645753973699
ENGR635,EDUC621,0.07459521595807439
ENGR635,TESL699,0.07292575547930528
ENGR635,LING605,0.06868538992756051
ENGR635,CRIS608,0.06841762621217631
ENGR635,LAW651,0.06787939577921619
ENGR635,MUSC697,0.06595619950071066
ENGR635,BIOM610,0.0647011388756597
ENGR637,ENGR635,0.22997599734566943
ENGR637,ENGR631,0.2141557100185012
ENGR637,ENGR639,0.2095188660069225
ENGR637,RSCH615,0.1858775452104683
ENGR637,EDGT692,0.1749509150801512
ENGR637,THEO641,0.1748502491914021
ENGR637,SOWK644,0.17288947107553826
ENGR637,NGRK695,0.15620000417770089
ENGR637,PPOG600,0.15335063380794406
ENGR637,COSC691,0.1523036507815318
ENGR637,EXSC699,0.14895457198374817
ENGR637,HLSC689,0.14755416682149042
ENGR637,THEO654,0.14504563894064643
ENGR637,THEO695,0.138972500699771
ENGR637,BIOM613,0.11903490068521333
ENGR637,ATTR680,0.1131449529515773
ENGR637,MSPS689,0.10766680225876764
ENGR637,TESL699,0.06711779063775233
ENGR637,EDUC601,0.06639168734806564
ENGR637,MUSC697,0.06369018498672074
ENGR637,COSC661,0.05914682633146405
ENGR637,COSC611,0.056993929737370295
ENGR637,EDUC624,0.05452499066540982
ENGR637,EDUC621,0.05422221065603161
ENGR637,COSC660,0.052777917525942346
ENGR639,ENGR635,0.23375827376492664
ENGR639,ENGR637,0.2095188660069225
ENGR639,ENGR631,0.20835351343352468
ENGR639,RSCH615,0.20142523499936357
ENGR639,EDGT692,0.19870069208151575
ENGR639,THEO641,0.19374050517353364
ENGR639,NGRK695,0.18706547923532954
ENGR639,EXSC699,0.18470641405762883
ENGR639,SOWK644,0.18370502747886355
ENGR639,THEO654,0.1744808414471989
ENGR639,PPOG600,0.1739128589065658
ENGR639,COSC691,0.16461191963937086
ENGR639,THEO695,0.1643440552212521
ENGR639,HLSC689,0.16376721981166426
ENGR639,ATTR680,0.14040337132964079
ENGR639,BIOM613,0.13566444786304033
ENGR639,MSPS689,0.12072540585178995
ENGR639,EDUC601,0.06823677282040261
ENGR639,EDUC621,0.06294781486333234
ENGR639,MSCI640,0.06137001405017528
ENGR639,BIOM600,0.06137001405017527
ENGR639,COSC611,0.06117496355704895
ENGR639,COSC661,0.060394181553327694
ENGR639,EDLC623,0.05388601524916853
ENGR639,TESL699,0.05134657361175864
ENGR651,CLCM602,0.054729644717862985
ENGR651,THEO641,0.047790711751272516
ENGR651,SMGT613,0.045247673297513405
ENGR651,NGRK695,0.041855184246811825
ENGR651,CLCM601,0.04178710352791236
ENGR651,MRKT600,0.04176140115164544
ENGR651,COMS612,0.04136146735115892
ENGR651,EDUC630,0.04038985566506058
ENGR651,ENGR631,0.04006371208070536
ENGR651,BUSI685,0.039553543422610596
ENGR651,BMAL622,0.03953952852783384
ENGR651,NGRK675,0.03931545335957845
ENGR651,CSIS657,0.03902791141993842
ENGR651,EXSC670,0.038536356433990525
ENGR651,ADCN607,0.03784031983504634
ENGR651,LING605,0.03697996011079917
ENGR651,GEOG640,0.036786428502520216
ENGR651,ENGR637,0.03668216247134373
ENGR651,COMS630,0.03583457920484551
ENGR651,RSCH615,0.03567044611031382
ENGR651,BMAL621,0.034864403003687074
ENGR651,SOWK644,0.0345926387011524
ENGR651,HIWD650,0.0337539476427227
ENGR651,BMAL631,0.03345861666959119
ENGR651,OBST662,0.03335359653876324
ENGR687,ENGR688,0.4387107861248237
ENGR687,ENGR689,0.4387107861248237
ENGR687,MSPS691,0.24916211633275953
ENGR687,COMS690,0.1999517523366743
ENGR687,COMS691,0.1999517523366743
ENGR687,STCO690,0.1999517523366743
ENGR687,STCO691,0.1999517523366743
ENGR687,CHHI695,0.19409607319878225
ENGR687,MUSC650,0.19156718789616495
ENGR687,ENGR690,0.18997820581899816
ENGR687,STCO670,0.1889762915695758
ENGR687,THEO695,0.18535599230646388
ENGR687,COMS689,0.18248164123942195
ENGR687,SMGT689,0.18128023647949287
ENGR687,RSCH615,0.17692721832017796
ENGR687,NUTR650,0.16622968318798276
ENGR687,HLSC689,0.16152418990559975
ENGR687,GLST695,0.15774534119998707
ENGR687,PPOG625,0.15764065131930916
ENGR687,ARTS695,0.15648277009060338
ENGR687,CJUS688,0.15430070770290677
ENGR687,CJUS689,0.15430070770290677
ENGR687,CJUS695,0.15430070770290677
ENGR687,INTL688,0.15430070770290677
ENGR687,INTL689,0.15430070770290677
ENGR688,ENGR687,0.4387107861248237
ENGR688,ENGR689,0.4387107861248237
ENGR688,MSPS691,0.24916211633275953
ENGR688,COMS690,0.1999517523366743
ENGR688,COMS691,0.1999517523366743
ENGR688,STCO690,0.1999517523366743
ENGR688,STCO691,0.1999517523366743
ENGR688,CHHI695,0.19409607319878225
ENGR688,MUSC650,0.19156718789616495
ENGR688,ENGR690,0.18997820581899816
ENGR688,STCO670,0.1889762915695758
ENGR688,THEO695,0.18535599230646388
ENGR688,COMS689,0.18248164123942195
ENGR688,SMGT689,0.18128023647949287
ENGR688,RSCH615,0.17692721832017796
ENGR688,NUTR650,0.16622968318798276
ENGR688,HLSC689,0.16152418990559975
ENGR688,GLST695,0.15774534119998707
ENGR688,PPOG625,0.15764065131930916
ENGR688,ARTS695,0.15648277009060338
ENGR688,CJUS688,0.15430070770290677
ENGR688,CJUS689,0.15430070770290677
ENGR688,CJUS695,0.15430070770290677
ENGR688,INTL688,0.15430070770290677
ENGR688,INTL689,0.15430070770290677
ENGR689,ENGR687,0.4387107861248237
ENGR689,ENGR688,0.4387107861248237
ENGR689,MSPS691,0.24916211633275953
ENGR689,COMS690,0.1999517523366743
ENGR689,COMS691,0.1999517523366743
ENGR689,STCO690,0.1999517523366743
ENGR689,STCO691,0.1999517523366743
ENGR689,CHHI695,0.19409607319878225
ENGR689,MUSC650,0.19156718789616495
ENGR689,ENGR690,0.18997820581899816
ENGR689,STCO670,0.1889762915695758
ENGR689,THEO695,0.18535599230646388
ENGR689,COMS689,0.18248164123942195
ENGR689,SMGT689,0.18128023647949287
ENGR689,RSCH615,0.17692721832017796
ENGR689,NUTR650,0.16622968318798276
ENGR689,HLSC689,0.16152418990559975
ENGR689,GLST695,0.15774534119998707
ENGR689,PPOG625,0.15764065131930916
ENGR689,ARTS695,0.15648277009060338
ENGR689,CJUS688,0.15430070770290677
ENGR689,CJUS689,0.15430070770290677
ENGR689,CJUS695,0.15430070770290677
ENGR689,INTL688,0.15430070770290677
ENGR689,INTL689,0.15430070770290677
ENGR690,GLST695,0.29283123440819814
ENGR690,RSCH615,0.29152117910760156
ENGR690,MSPS691,0.2609496290849929
ENGR690,STCO670,0.23123549053976108
ENGR690,COMS690,0.22901280083133813
ENGR690,COMS691,0.22901280083133813
ENGR690,STCO690,0.22901280083133813
ENGR690,STCO691,0.22901280083133813
ENGR690,ARTS695,0.20980377605575562
ENGR690,SMGT689,0.19579857495626293
ENGR690,ENGR687,0.18997820581899816
ENGR690,ENGR688,0.18997820581899816
ENGR690,ENGR689,0.18997820581899816
ENGR690,SMGT690,0.1828423231860141
ENGR690,THEO695,0.18074549179949764
ENGR690,CHHI695,0.17976200560106492
ENGR690,NGRK695,0.17769779111384681
ENGR690,MUSC650,0.17663223157474148
ENGR690,WRSP650,0.1563730824650004
ENGR690,NUTR650,0.15591221831912094
ENGR690,ETHM689,0.1543033499620919
ENGR690,MUSC689,0.1543033499620919
ENGR690,HLTH695,0.15137223039701653
ENGR690,BUSI614,0.1508252850744815
ENGR690,HLSC689,0.14874900162182297
ENGR796,EDUC798,0.06967945241729846
ENGR796,BIOM700,0.06755575951631825
ENGR796,BMAL785,0.06106743296883863
ENGR796,BMAL716,0.06077461244418202
ENGR796,ARTS780,0.0607487284278986
ENGR796,AVIA705,0.059938438601919
ENGR796,PSYD703,0.059835510063579816
ENGR796,EDUC701,0.059717296264613674
ENGR796,CLED730,0.05839849397899534
ENGR796,COUC740,0.05638541684202059
ENGR796,HIEU797,0.055960387181837365
ENGR796,HIST797,0.055960387181837365
ENGR796,HIUS797,0.055960387181837365
ENGR796,HIWD797,0.055960387181837365
ENGR796,COUC745,0.05381488355467946
ENGR796,DIGI710,0.05378371067937972
ENGR796,HSCI705,0.05292887905667447
ENGR796,BIOM750,0.05173455270880817
ENGR796,PSYD700,0.050764394395864464
ENGR796,DIGI760,0.04928000006263362
ENGR796,EDUC779,0.04873724533640904
ENGR796,CLED765,0.046592893995185895
